year,quarter,Investor,Operation Type,Stock Abv,Stock,Activity,Share Change
2021,Q2,T,sell,IPGP, - IPG Photonics Corp.,Reduce 0.58%,38
2021,Q2,DAV,buy,IQ, - iQIYI Inc.,Add 381.91%,"4,071,958"
2021,Q2,cc,sell,IQV, - IQVIA Holdings Inc.,Reduce 1.72%,"19,687"
2021,Q2,TGM,buy,IS-OLD, - ironSource Ltd,Buy ,"20,500,000"
2021,Q2,DAV,buy,IVE, - Ishares S&P  500 Value ETF,Buy ,"1,894"
2021,Q2,OFALX,buy,IVZ, - Invesco Ltd,Add 7.56%,"47,416"
2021,Q2,OFALX,sell,IVZ, - Invesco Ltd,Reduce 1.18%,"7,500"
2021,Q2,TF,buy,IVZ, - Invesco Ltd,Add 0.04%,"14,236"
2021,Q2,pcm,buy,IWF, - iShares Russell 1000 Growth ETF,Add 8.54%,"15,100"
2021,Q2,MAVFX,sell,IWM, - iShares Russell 2000 ETF,Reduce 20.22%,"1,568"
2021,Q2,T,sell,IWP, - Ishares Russell Mid Cap Grow,Sell 100.00%,"2,044"
2021,Q2,MAVFX,buy,IWR, - Ishares Russell Mid Cap ETF,Buy ,"2,782"
2021,Q2,GC,sell,J, - Jacobs Solutions Inc.,Sell 100.00%,"11,477"
2021,Q2,GLRE,sell,JACK, - Jack in the Box Inc.,Reduce 22.25%,"40,000"
2021,Q2,MPGFX,buy,JAMF, - Jamf Holding Corp.,Add 4.91%,"40,000"
2021,Q2,TA,sell,JBGS, - JBG Smith Properties,Reduce 24.67%,"172,902"
2021,Q2,OFALX,buy,JBLU, - JetBlue Airways Corp.,Add 16.29%,"107,000"
2021,Q2,DAV,sell,JCI, - Johnson Controls Intl. plc,Reduce 6.61%,"36,867"
2021,Q2,DODGX,sell,JCI, - Johnson Controls Intl. plc,Reduce 1.16%,"397,400"
2021,Q2,DODGX,sell,JCI, - Johnson Controls Intl. plc,Reduce 2.40%,"842,200"
2021,Q2,CM,sell,JD, - JD.com Inc.,Reduce 0.00%,1
2021,Q2,DAV,buy,JD, - JD.com Inc.,Add 3.40%,"110,297"
2021,Q2,EC,sell,JD, - JD.com Inc.,Sell 100.00%,"1,601,669"
2021,Q2,TGM,sell,JD, - JD.com Inc.,Reduce 0.88%,"455,628"
2021,Q2,FPACX,buy,JDEPF, - JDE Peets NV,Add 69.62%,"1,408,926"
2021,Q2,FPACX,buy,JDEPF, - JDE Peets NV,Buy ,"2,023,638"
2021,Q2,FPACX,sell,JEF, - Jefferies Financial Group Inc.,Reduce 4.77%,"279,472"
2021,Q2,TF,buy,JHG, - Janus Henderson Group,Add 29.67%,"4,856,472"
2021,Q2,T,buy,JKHY, - Jack Henry & Associates Inc.,Add 0.75%,81
2021,Q2,OFALX,buy,JLL, - Jones Lang Lasalle Inc.,Add 14.62%,"5,700"
2021,Q2,ARFFX,buy,JNJ, - Johnson & Johnson,Add 16.00%,"1,800"
2021,Q2,FS,buy,JNJ, - Johnson & Johnson,Add 7.75%,"514,862"
2021,Q2,JIM,sell,JNJ, - Johnson & Johnson,Reduce 0.63%,"27,938"
2021,Q2,MAVFX,sell,JNJ, - Johnson & Johnson,Reduce 7.44%,305
2021,Q2,T,sell,JNJ, - Johnson & Johnson,Reduce 0.53%,590
2021,Q2,TWEBX,sell,JNJ, - Johnson & Johnson,Reduce 28.09%,"28,110"
2021,Q2,WP,sell,JNJ, - Johnson & Johnson,Reduce 2.76%,174
2021,Q2,YAM,sell,JNJ, - Johnson & Johnson,Reduce 0.24%,"5,329"
2021,Q2,GLRE,buy,JOBY, - Joby Aviation Inc.,Add 116.98%,"784,000"
2021,Q2,BAUPOST,buy,JOBY.WS, - Joby Aviation Inc. WTS,Buy ,"875,000"
2021,Q2,TGM,buy,JOBY.WS, - Joby Aviation Inc. WTS,Buy ,"500,000"
2021,Q2,tp,buy,JOBY.WS, - Joby Aviation Inc. WTS,Buy ,"750,000"
2021,Q2,fairx,sell,JOE, - St. Joe Co.,Reduce 1.95%,"502,467"
2021,Q2,OFALX,buy,JOUT, - Johnson Outdoors Inc.,Add 14.12%,"3,389"
2021,Q2,CCM,sell,JPM, - JPMorgan Chase & Co.,Reduce 15.35%,"334,876"
2021,Q2,DAV,sell,JPM, - JPMorgan Chase & Co.,Reduce 12.70%,"724,732"
2021,Q2,GC,buy,JPM, - JPMorgan Chase & Co.,Add 2.56%,"9,056"
2021,Q2,GR,sell,JPM, - JPMorgan Chase & Co.,Reduce 9.78%,"272,731"
2021,Q2,KB,buy,JPM, - JPMorgan Chase & Co.,Add 74.07%,"1,500"
2021,Q2,KB,sell,JPM, - JPMorgan Chase & Co.,Reduce 10.64%,375
2021,Q2,MAVFX,buy,JPM, - JPMorgan Chase & Co.,Add 0.34%,730
2021,Q2,MAVFX,sell,JPM, - JPMorgan Chase & Co.,Reduce 0.79%,"1,707"
2021,Q2,T,buy,JPM, - JPMorgan Chase & Co.,Add 0.26%,294
2021,Q2,T,sell,JPM, - JPMorgan Chase & Co.,Reduce 0.06%,74
2021,Q2,WVALX,sell,JPM, - JPMorgan Chase & Co.,Reduce 46.43%,"65,000"
2021,Q2,vg,sell,JPM, - JPMorgan Chase & Co.,Sell 100.00%,"874,417"
2021,Q2,CM,sell,JTKWY, - Just Eat Takeaway.com,Sell 100.00%,"655,134"
2021,Q2,TGM,buy,JTKWY, - Just Eat Takeaway.com,Buy ,"3,197,957"
2021,Q2,hcmax,buy,JWN, - Nordstrom,Buy ,"240,000"
2021,Q2,tp,buy,JWSM, - Jaws Mustang Acquisition Corp.,Buy ,"4,000,000"
2021,Q2,JIM,buy,K, - Kellogg Co.,Add 10.90%,"3,790"
2021,Q2,MAVFX,buy,K, - Kellogg Co.,Add 0.88%,"3,196"
2021,Q2,MAVFX,sell,K, - Kellogg Co.,Reduce 7.26%,"26,624"
2021,Q2,MAVFX,sell,K, - Kellogg Co.,Reduce 0.18%,668
2021,Q2,hcmax,buy,K, - Kellogg Co.,Add 14.58%,"14,000"
2021,Q2,CAAPX,sell,KEYS, - Keysight Technologies Inc.,Reduce 7.26%,"10,034"
2021,Q2,GC,buy,KEYS, - Keysight Technologies Inc.,Add 4.16%,"16,936"
2021,Q2,OFALX,sell,KEYS, - Keysight Technologies Inc.,Reduce 61.06%,"34,500"
2021,Q2,WP,sell,KEYS, - Keysight Technologies Inc.,Reduce 16.81%,"35,989"
2021,Q2,WP,sell,KEYS, - Keysight Technologies Inc.,Reduce 4.90%,"11,038"
2021,Q2,OFALX,sell,KFY, - Korn Ferry,Reduce 12.00%,"3,000"
2021,Q2,SA,buy,KGC, - Kinross Gold Corp.,Add 18.01%,"319,117"
2021,Q2,SA,buy,KGC, - Kinross Gold Corp.,Add 14.17%,"219,984"
2021,Q2,FE,sell,KHC, - Kraft Heinz Co.,Reduce 2.85%,"192,422"
2021,Q2,T,sell,KHC, - Kraft Heinz Co.,Reduce 28.13%,"128,378"
2021,Q2,hcmax,buy,KHC, - Kraft Heinz Co.,Add 9.59%,"14,000"
2021,Q2,AC,sell,KKR, - KKR & Co. L.P.,Reduce 0.01%,"1,080"
2021,Q2,EC,buy,KKR, - KKR & Co. L.P.,Add 0.43%,"31,704"
2021,Q2,VA,sell,KKR, - KKR & Co. L.P.,Reduce 11.63%,"3,165,777"
2021,Q2,VA,sell,KKR, - KKR & Co. L.P.,Reduce 13.82%,"4,363,546"
2021,Q2,T,buy,KLAC, - KLA Corp.,Add 1.22%,208
2021,Q2,FFH,sell,KLIC, - Kulicke & Soffa Ind.,Sell 100.00%,"24,000"
2021,Q2,FFH,sell,KLIC, - Kulicke & Soffa Ind.,Reduce 41.46%,"17,000"
2021,Q2,OFALX,sell,KLIC, - Kulicke & Soffa Ind.,Reduce 24.48%,"59,000"
2021,Q2,MAVFX,buy,KMB, - Kimberly-Clark,Add 1.09%,865
2021,Q2,CAAPX,buy,KMT, - Kennametal Inc.,Add 17.40%,"177,099"
2021,Q2,AC,sell,KMX, - CarMax Inc.,Reduce 0.01%,450
2021,Q2,AM,sell,KMX, - CarMax Inc.,Reduce 5.66%,"23,500"
2021,Q2,AM,sell,KMX, - CarMax Inc.,Reduce 36.57%,"239,300"
2021,Q2,CAAPX,sell,KMX, - CarMax Inc.,Reduce 12.52%,"27,417"
2021,Q2,GC,buy,KMX, - CarMax Inc.,Add 3.88%,"41,540"
2021,Q2,SEQUX,buy,KMX, - CarMax Inc.,Add 5.38%,"128,097"
2021,Q2,vg,sell,KNTE, - Kinnate Biopharma Inc.,Reduce 2.75%,"51,561"
2021,Q2,GR,sell,KO, - Coca Cola Co.,Reduce 2.65%,617
2021,Q2,JIM,sell,KO, - Coca Cola Co.,Reduce 1.35%,"1,806"
2021,Q2,MAVFX,buy,KO, - Coca Cola Co.,Add 2.10%,"8,383"
2021,Q2,SA,sell,KO, - Coca Cola Co.,Reduce 7.84%,"2,000"
2021,Q2,GLRE,sell,KPLT, - Katapult Holdings Inc.,Sell 100.00%,"212,428"
2021,Q2,TGM,buy,KPLT, - Katapult Holdings Inc.,Buy ,"5,000,000"
2021,Q2,JIM,buy,KR, - Kroger Co.,Add 17.96%,"15,090"
2021,Q2,tci,sell,KRC, - Kilroy Realty Corp.,Sell 100.00%,"120,083"
2021,Q2,LMM,sell,KRTX, - Karuna Therapeutics Inc.,Reduce 19.46%,"57,864"
2021,Q2,vg,buy,KRTX, - Karuna Therapeutics Inc.,Add 5.62%,"46,231"
2021,Q2,AM,buy,KSS, - Kohl's Corp.,Add 23.46%,"285,000"
2021,Q2,AM,sell,KSS, - Kohl's Corp.,Reduce 23.46%,"372,500"
2021,Q2,OFALX,buy,KTB, - Kontoor Brands Inc.,Add 46.67%,"14,000"
2021,Q2,DAV,buy,L, - Loews Corp.,Add 1.57%,"40,806"
2021,Q2,DAV,sell,L, - Loews Corp.,Reduce 3.39%,"89,250"
2021,Q2,T,sell,L, - Loews Corp.,Reduce 19.62%,"60,308"
2021,Q2,oaklx,buy,LAD, - Lithia Motors Inc.,Buy ,"685,584"
2021,Q2,vg,buy,LAD, - Lithia Motors Inc.,Add 148.17%,"482,112"
2021,Q2,CAAPX,sell,LAZ, - Lazard Ltd.,Reduce 6.32%,"79,218"
2021,Q2,LMM,sell,LAZ, - Lazard Ltd.,Reduce 8.26%,"11,000"
2021,Q2,GC,sell,LBRDK, - Liberty Broadband Corp. CL C,Sell 100.00%,"20,482"
2021,Q2,GC,sell,LBRDK, - Liberty Broadband Corp. CL C,Reduce 5.74%,"1,248"
2021,Q2,ca,buy,LBTYA, - Liberty Global Inc.,Buy ,"12,000"
2021,Q2,BAUPOST,sell,LBTYK, - Liberty Global Inc. C,Reduce 1.07%,"584,100"
2021,Q2,BRK,sell,LBTYK, - Liberty Global Inc. C,Sell 100.00%,"1,876,522"
2021,Q2,GFT,sell,LBTYK, - Liberty Global Inc. C,Sell 100.00%,"507,517"
2021,Q2,AIM,sell,LEA, - Lear Corp.,Reduce 12.03%,"23,714"
2021,Q2,GA,sell,LEA, - Lear Corp.,Reduce 70.34%,"361,011"
2021,Q2,pzfvx,buy,LEA, - Lear Corp.,Add 11.87%,"54,300"
2021,Q2,YAM,buy,LEGH, - Legacy Housing Corp.,Add 27.18%,"49,600"
2021,Q2,YAM,buy,LEGH, - Legacy Housing Corp.,Add 120.41%,"99,700"
2021,Q2,GA,buy,LEN, - Lennar Corp.,Add 3.81%,"274,308"
2021,Q2,GA,sell,LEN, - Lennar Corp.,Reduce 0.04%,"2,735"
2021,Q2,SSHFX,sell,LEN, - Lennar Corp.,Reduce 32.06%,"102,350"
2021,Q2,TA,sell,LEN, - Lennar Corp.,Sell 100.00%,"90,776"
2021,Q2,GA,sell,LEN.B, - Lennar Corp. CL B,Reduce 0.28%,"1,267"
2021,Q2,GA,sell,LEN.B, - Lennar Corp. CL B,Reduce 0.36%,"1,646"
2021,Q2,MVALX,sell,LEV, - The Lion Electric Co.,Sell 100.00%,"130,000"
2021,Q2,GLRE,sell,LEV.WS, - Lion Electric Company WTS 050626,Sell 100.00%,"1,800"
2021,Q2,BAUPOST,buy,LFG-OLD, - Archaea Energy Inc.,Buy ,"3,500,000"
2021,Q2,tp,buy,LFG-OLD, - Archaea Energy Inc.,Add 77.00%,"770,000"
2021,Q2,tp,buy,LFG.WS-OLD, - Archaea Energy Inc. WTS,Buy ,"510,000"
2021,Q2,LUK,sell,LGF.B, - Lions Gate Ent. Corp. CL B,Sell 100.00%,"375,000"
2021,Q2,MAVFX,sell,LGVN, - Longeveron Inc,Sell 100.00%,"86,400"
2021,Q2,ARFFX,buy,LH, - Laboratory Corp. of America Hldgs,Add 4.81%,500
2021,Q2,ARFFX,sell,LH, - Laboratory Corp. of America Hldgs,Reduce 20.09%,"2,190"
2021,Q2,CAAPX,sell,LH, - Laboratory Corp. of America Hldgs,Reduce 21.61%,"37,810"
2021,Q2,CAAPX,sell,LH, - Laboratory Corp. of America Hldgs,Reduce 5.76%,"10,700"
2021,Q2,MAVFX,sell,LHX, - L3Harris Technologies Inc.,Reduce 0.59%,142
2021,Q2,AKO,sell,LIN, - Linde plc,Reduce 9.05%,"378,596"
2021,Q2,AKO,sell,LIN, - Linde plc,Reduce 0.93%,"39,270"
2021,Q2,FE,sell,LIN, - Linde plc,Reduce 31.68%,"843,212"
2021,Q2,JIM,sell,LIN, - Linde plc,Reduce 5.95%,270
2021,Q2,VA,buy,LITE, - Lumentum Holdings Inc.,Add 3.41%,"32,951"
2021,Q2,TGM,buy,LITTU, - Logistics Innovation Technologies Corp. Units,Buy ,"2,800,000"
2021,Q2,tp,buy,LITTU, - Logistics Innovation Technologies Corp. Units,Buy ,"1,500,000"
2021,Q2,OFALX,buy,LKQ, - LKQ Corp.,Add 7.02%,"9,899"
2021,Q2,GLRE,sell,LMACU, - Liberty Media Acquisition Corp. Units,Sell 100.00%,"20,000"
2021,Q2,FE,sell,LMB, - Limbach Holdings Inc.,Reduce 27.78%,"1,200"
2021,Q2,ARFFX,buy,LMT, - Lockheed Martin Corp.,Add 4.78%,300
2021,Q2,MKL,buy,LMT, - Lockheed Martin Corp.,Add 117.56%,"1,520"
2021,Q2,SAM,buy,LMT, - Lockheed Martin Corp.,Buy ,"30,000"
2021,Q2,T,buy,LMT, - Lockheed Martin Corp.,Add 0.95%,54
2021,Q2,T,sell,LMT, - Lockheed Martin Corp.,Reduce 2.14%,125
2021,Q2,YAM,buy,LMT, - Lockheed Martin Corp.,Add 0.10%,353
2021,Q2,DODGX,sell,LNC, - Lincoln National,Reduce 20.80%,"721,100"
2021,Q2,TA,sell,LOW, - Lowe's Cos.,Reduce 0.96%,"1,136"
2021,Q2,psc,sell,LOW, - Lowe's Cos.,Reduce 15.20%,"1,817,795"
2021,Q2,FPACX,sell,LPLA, - LPL Financial Holdings Inc.,Reduce 9.45%,"66,593"
2021,Q2,GR,sell,LRLCF, - L'Oreal SA,Reduce 3.92%,275
2021,Q2,BAUPOST,buy,LSXMA, - Liberty Sirius XM Series A,Add 25.71%,"900,000"
2021,Q2,WVALX,sell,LSXMK, - Liberty SiriusXM Series C,Reduce 7.14%,"50,000"
2021,Q2,FPPTX,sell,LTHM, - Livent Corp.,Reduce 24.51%,"55,000"
2021,Q2,FFH,buy,LTRPA, - Liberty TripAdvisor Hldgs,Add 33.45%,"413,583"
2021,Q2,SAM,sell,LUMN, - Lumen Technologies Inc.,Sell 100.00%,"650,000"
2021,Q2,OFALX,buy,LUV, - Southwest Airlines,Add 12.50%,"9,000"
2021,Q2,GR,sell,LVMUY, - LVMH Moet Hennessy S.E. ,Reduce 2.00%,28
2021,Q2,SAM,buy,LVWR, -  Inc.,Buy ,"1,000,100"
2021,Q2,AKO,sell,LYFT, - Lyft Inc.,Sell 100.00%,"1,953,088"
2021,Q2,T,buy,LZAGY, - Lonza Group Ag Unspon ADR,Add 0.19%,207
2021,Q2,T,sell,LZAGY, - Lonza Group Ag Unspon ADR,Reduce 0.39%,419
2021,Q2,AM,sell,M, - Macy's Inc.,Reduce 31.53%,"1,662,500"
2021,Q2,YAM,sell,M, - Macy's Inc.,Reduce 32.63%,"2,703,958"
2021,Q2,AC,sell,MA, - Mastercard Inc.,Reduce 0.01%,700
2021,Q2,AM,sell,MA, - Mastercard Inc.,Reduce 5.71%,"8,000"
2021,Q2,AM,sell,MA, - Mastercard Inc.,Reduce 33.33%,"70,000"
2021,Q2,AP,buy,MA, - Mastercard Inc.,Add 42.55%,"75,000"
2021,Q2,CCM,sell,MA, - Mastercard Inc.,Sell 100.00%,558
2021,Q2,EC,buy,MA, - Mastercard Inc.,Add 0.38%,"3,098"
2021,Q2,GR,sell,MA, - Mastercard Inc.,Reduce 7.40%,"252,166"
2021,Q2,JIM,sell,MA, - Mastercard Inc.,Reduce 2.14%,"17,119"
2021,Q2,VFC,buy,MA, - Mastercard Inc.,Add 0.79%,"10,656"
2021,Q2,WVALX,buy,MA, - Mastercard Inc.,Add 5.00%,"5,000"
2021,Q2,TA,sell,MAC, - Macerich Co.,Sell 100.00%,"164,679"
2021,Q2,CAAPX,buy,MANU, - Manchester United plc,Buy ,"1,141,994"
2021,Q2,AKO,sell,MAR, - Marriott Int'l.,Reduce 6.06%,"51,577"
2021,Q2,FS,buy,MAR, - Marriott Int'l.,Add 0.42%,"1,251"
2021,Q2,FS,buy,MASI, - Masimo Corp.,Add 0.55%,"2,375"
2021,Q2,CAAPX,buy,MAT, - Mattel Inc.,Add 3.61%,"80,759"
2021,Q2,KB,buy,MBI, - MBIA Inc.,Add 3.04%,"148,563"
2021,Q2,ca,sell,MBI, - MBIA Inc.,Reduce 8.12%,"53,001"
2021,Q2,FPPTX,sell,MBIN, - Merchants Bancorp,Sell 100.00%,"3,305"
2021,Q2,OFALX,sell,MCD, - McDonald's Corp.,Reduce 4.00%,"1,000"
2021,Q2,T,buy,MCD, - McDonald's Corp.,Add 1.71%,124
2021,Q2,T,sell,MCD, - McDonald's Corp.,Reduce 17.37%,"1,523"
2021,Q2,vg,buy,MCD, - McDonald's Corp.,Buy ,"2,990,312"
2021,Q2,FPACX,buy,MCDIF, - McDermott International Inc.,Add 1.73%,"796,742"
2021,Q2,FFH,buy,MCFT, - MasterCraft Boat Holdings Inc.,Add 3.19%,"10,500"
2021,Q2,FFH,sell,MCFT, - MasterCraft Boat Holdings Inc.,Reduce 80.52%,"1,358,446"
2021,Q2,tp,buy,MCG, - Membership Collective Grp Inc.,Buy ,"3,750,000"
2021,Q2,DODGX,sell,MCHP, - Microchip Technology,Reduce 1.09%,"198,200"
2021,Q2,JIM,buy,MCHP, - Microchip Technology,Add 43.27%,"20,000"
2021,Q2,AC,buy,MCO, - Moody's Corp.,Add 0.02%,"1,061"
2021,Q2,AC,sell,MCO, - Moody's Corp.,Reduce 0.01%,590
2021,Q2,cc,sell,MCO, - Moody's Corp.,Reduce 1.87%,"10,501"
2021,Q2,vg,sell,MCO, - Moody's Corp.,Sell 100.00%,"1,716,016"
2021,Q2,SA,buy,MCY, - Mercury General Corp.,Add 0.50%,678
2021,Q2,SA,sell,MCY, - Mercury General Corp.,Reduce 6.19%,"8,874"
2021,Q2,GA,sell,MDC, - M.D.C. Hldgs,Reduce 32.71%,"12,152"
2021,Q2,TGM,sell,MDLA, - Medallia Inc.,Sell 100.00%,"50,000"
2021,Q2,LT,sell,MDLZ, - Mondelez International,Reduce 1.01%,"301,267"
2021,Q2,TF,sell,MDLZ, - Mondelez International,Reduce 7.95%,"745,613"
2021,Q2,MPGFX,sell,MDT, - Medtronic plc,Reduce 1.53%,"25,000"
2021,Q2,MPGFX,sell,MDT, - Medtronic plc,Reduce 3.82%,"65,000"
2021,Q2,OFALX,sell,MDT, - Medtronic plc,Reduce 6.58%,"5,000"
2021,Q2,pcm,sell,MDT, - Medtronic plc,Reduce 0.67%,"6,747"
2021,Q2,MAVFX,buy,MDY, - SPDR S&P  Midcap 400 ETF Trst,Add 3.01%,159
2021,Q2,pcm,buy,MEDP, - Medpace Holdings Inc.,Add 6.67%,"5,463"
2021,Q2,FPACX,sell,MEGGF, - Meggitt PLC,Reduce 82.87%,"13,499,298"
2021,Q2,vg,buy,MEKA, - MELI Kaszek Pioneer Corp.,Buy ,"1,000,000"
2021,Q2,EC,sell,MELI, - Mercadolibre Inc.,Sell 100.00%,"106,605"
2021,Q2,vg,sell,MELI, - Mercadolibre Inc.,Sell 100.00%,"161,293"
2021,Q2,DODGX,sell,MET, - MetLife Inc.,Reduce 1.60%,"660,000"
2021,Q2,pzfvx,buy,MET, - MetLife Inc.,Add 5.25%,"57,750"
2021,Q2,pzfvx,sell,MET, - MetLife Inc.,Reduce 9.99%,"141,031"
2021,Q2,vg,buy,MET, - MetLife Inc.,Buy ,"959,147"
2021,Q2,vg,sell,MET, - MetLife Inc.,Sell 100.00%,"3,986,657"
2021,Q2,AM,sell,META, - Meta Platforms Inc.,Reduce 33.79%,"615,000"
2021,Q2,BAUPOST,buy,META, - Meta Platforms Inc.,Add 19.28%,"250,000"
2021,Q2,DA,buy,META, - Meta Platforms Inc.,Add 0.43%,"2,494"
2021,Q2,DA,sell,META, - Meta Platforms Inc.,Reduce 9.36%,"69,842"
2021,Q2,DAV,buy,META, - Meta Platforms Inc.,Add 0.39%,"12,432"
2021,Q2,DODGX,buy,META, - Meta Platforms Inc.,Add 12.07%,"264,200"
2021,Q2,EC,sell,META, - Meta Platforms Inc.,Reduce 18.20%,"546,902"
2021,Q2,FE,sell,META, - Meta Platforms Inc.,Reduce 1.97%,"68,705"
2021,Q2,FPACX,buy,META, - Meta Platforms Inc.,Add 3.99%,"36,171"
2021,Q2,FPACX,sell,META, - Meta Platforms Inc.,Reduce 5.03%,"47,417"
2021,Q2,GC,buy,META, - Meta Platforms Inc.,Add 1.16%,"2,680"
2021,Q2,LMM,sell,META, - Meta Platforms Inc.,Reduce 9.85%,"32,725"
2021,Q2,MAVFX,buy,META, - Meta Platforms Inc.,Add 0.48%,201
2021,Q2,MAVFX,sell,META, - Meta Platforms Inc.,Reduce 0.55%,234
2021,Q2,SEQUX,buy,META, - Meta Platforms Inc.,Add 9.13%,"80,917"
2021,Q2,T,sell,META, - Meta Platforms Inc.,Reduce 1.11%,207
2021,Q2,TFP,buy,META, - Meta Platforms Inc.,Add 21.14%,"31,600"
2021,Q2,TFP,sell,META, - Meta Platforms Inc.,Reduce 4.99%,"9,028"
2021,Q2,WP,sell,META, - Meta Platforms Inc.,Reduce 5.94%,"9,403"
2021,Q2,cc,sell,META, - Meta Platforms Inc.,Reduce 1.60%,"19,483"
2021,Q2,vg,sell,META, - Meta Platforms Inc.,Reduce 13.54%,"317,979"
2021,Q2,DAV,buy,MF, - Missfresh Ltd ADR,Buy ,"207,041"
2021,Q2,SSHFX,sell,MGA, - Magna International Inc.,Reduce 3.10%,"12,450"
2021,Q2,ARFFX,buy,MHK, - Mohawk Industries,Add 4.76%,600
2021,Q2,OFALX,buy,MHK, - Mohawk Industries,Add 14.37%,"9,050"
2021,Q2,TA,sell,MHK, - Mohawk Industries,Reduce 30.80%,"29,580"
2021,Q2,TA,sell,MHK, - Mohawk Industries,Reduce 0.28%,267
2021,Q2,FS,buy,MKC, - McCormick & Co.,Add 3.39%,"584,488"
2021,Q2,GR,sell,MKC, - McCormick & Co.,Reduce 3.00%,"1,500"
2021,Q2,AC,sell,MKL, - Markel Corp.,Sell 100.00%,"13,623"
2021,Q2,AC,sell,MKL, - Markel Corp.,Reduce 0.17%,23
2021,Q2,DAV,buy,MKL, - Markel Corp.,Add 4.40%,"9,480"
2021,Q2,DAV,sell,MKL, - Markel Corp.,Reduce 2.14%,"4,820"
2021,Q2,GC,buy,MKL, - Markel Corp.,Add 4.74%,"3,230"
2021,Q2,GR,sell,MKL, - Markel Corp.,Reduce 0.15%,10
2021,Q2,T,buy,MKSI, - MKS Instruments,Add 1.24%,118
2021,Q2,T,sell,MKSI, - MKS Instruments,Reduce 1.49%,144
2021,Q2,JIM,buy,MLKN, - MillerKnoll Inc.,Add 14.31%,"8,310"
2021,Q2,EC,sell,MLM, - Martin Marietta,Sell 100.00%,"180,271"
2021,Q2,GR,sell,MLM, - Martin Marietta,Reduce 3.52%,"43,478"
2021,Q2,GR,sell,MLM, - Martin Marietta,Reduce 2.74%,"34,775"
2021,Q2,OFALX,buy,MLR, - Miller Industries Inc.,Add 13.02%,"5,600"
2021,Q2,BRK,sell,MMC, - Marsh & McLennan,Reduce 34.67%,"1,454,937"
2021,Q2,BRK,sell,MMC, - Marsh & McLennan,Reduce 20.63%,"1,090,834"
2021,Q2,JIM,buy,MMC, - Marsh & McLennan,Add 0.98%,"11,595"
2021,Q2,T,sell,MMC, - Marsh & McLennan,Reduce 16.14%,"22,415"
2021,Q2,vg,sell,MMC, - Marsh & McLennan,Reduce 1.17%,"24,426"
2021,Q2,JIM,sell,MMM, - 3M Co.,Reduce 0.87%,"30,465"
2021,Q2,MPGFX,sell,MMM, - 3M Co.,Reduce 31.43%,"143,000"
2021,Q2,MPGFX,sell,MMM, - 3M Co.,Reduce 4.21%,"20,000"
2021,Q2,T,buy,MMM, - 3M Co.,Add 1.58%,163
2021,Q2,T,sell,MMM, - 3M Co.,Reduce 0.43%,44
2021,Q2,JIM,sell,MMS, - MAXIMUS Inc.,Reduce 8.83%,"2,850"
2021,Q2,TGM,buy,MNDY, - monday.com Ltd.,Buy ,"200,000"
2021,Q2,MVALX,buy,MNRO, - Monro Inc.,Add 27.21%,"37,000"
2021,Q2,TGM,sell,MNTV, - Momentive Global Inc.,Reduce 98.49%,"688,298"
2021,Q2,GR,buy,MO, - Altria Group Inc.,Add 0.35%,"1,141"
2021,Q2,GR,sell,MO, - Altria Group Inc.,Reduce 2.71%,"9,144"
2021,Q2,T,buy,MO, - Altria Group Inc.,Add 0.19%,726
2021,Q2,T,sell,MO, - Altria Group Inc.,Reduce 0.16%,633
2021,Q2,vg,sell,MOH, - Molina Healthcare Inc.,Reduce 32.11%,"460,397"
2021,Q2,FFH,sell,MOMO, - Momo Inc.,Sell 100.00%,"134,000"
2021,Q2,AM,sell,MPLX, - MPLX LP,Reduce 41.87%,"394,015"
2021,Q2,T,buy,MPWR, - Monolithic Power Systems,Add 0.39%,18
2021,Q2,LPC,buy,MQ, - Marqeta Inc.,Buy ,"2,621,520"
2021,Q2,BRK,sell,MRK, - Merck & Co.,Sell 100.00%,"9,157,192"
2021,Q2,GR,buy,MRK, - Merck & Co.,Add 0.26%,10
2021,Q2,MAVFX,buy,MRK, - Merck & Co.,Add 1.24%,"2,148"
2021,Q2,hcmax,buy,MRK, - Merck & Co.,Add 42.86%,"27,000"
2021,Q2,SAM,buy,MRNS, - Marinus Pharmaceuticals Inc.,Add 110.25%,"327,728"
2021,Q2,SAM,sell,MRNS, - Marinus Pharmaceuticals Inc.,Sell 100.00%,"625,000"
2021,Q2,GA,sell,MS, - Morgan Stanley,Reduce 3.33%,"9,200"
2021,Q2,MAVFX,sell,MS, - Morgan Stanley,Reduce 0.51%,800
2021,Q2,MAVFX,sell,MS, - Morgan Stanley,Reduce 1.85%,"2,976"
2021,Q2,SSHFX,sell,MS, - Morgan Stanley,Reduce 12.27%,"51,000"
2021,Q2,SSHFX,sell,MS, - Morgan Stanley,Reduce 6.17%,"27,350"
2021,Q2,FS,buy,MSCI, - MSCI Inc.,Add 0.55%,"1,149"
2021,Q2,AM,sell,MSFT, - Microsoft Corp.,Reduce 32.07%,"147,500"
2021,Q2,DAV,sell,MSFT, - Microsoft Corp.,Reduce 1.56%,"7,142"
2021,Q2,DODGX,sell,MSFT, - Microsoft Corp.,Reduce 17.81%,"1,313,600"
2021,Q2,EC,sell,MSFT, - Microsoft Corp.,Reduce 15.89%,"949,844"
2021,Q2,FE,sell,MSFT, - Microsoft Corp.,Reduce 1.91%,"56,877"
